Date,Time,Tosser,Toss #,Start,End: H,End: T,,,Time,Tosser,Toss #,Start,End: H,End: T
,,,35514,H,1,,,,,,35614,T,1,
,,,35515,H,,1,,,,,35615,T,,1
,,,35516,H,1,,,,,,35616,T,,1
,,,35517,H,1,,,,,,35617,T,,1
,,,35518,H,1,,,,,,35618,T,1,
,,,35519,H,,1,,,,,35619,T,,1
,,,35520,H,1,,,,,,35620,T,,1
,,,35521,H,1,,,,,,35621,T,1,
,,,35522,H,1,,,,,,35622,T,,1
,,,35523,H,1,,,,,,35623,T,1,
,,,35524,H,1,,,,,,35624,T,,1
,,,35525,H,,1,,,,,35625,T,1,
,,,35526,H,1,,,,,,35626,T,,1
,,,35527,H,,1,,,,,35627,T,,1
,,,35528,H,,1,,,,,35628,T,,1
,,,35529,H,,1,,,,,35629,T,,1
,,,35530,H,,1,,,,,35630,T,,1
,,,35531,H,,1,,,,,35631,T,,1
,,,35532,H,,1,,,,,35632,T,1,
,,,35533,H,,1,,,,,35633,T,1,
,,,35534,H,1,,,,,,35634,T,1,
,,,35535,H,1,,,,,,35635,T,,1
,,,35536,H,,1,,,,,35636,T,,1
,,,35537,H,,1,,,,,35637,T,1,
,,,35538,H,1,,,,,,35638,T,,1
,,,35539,H,,1,,,,,35639,T,1,
,,,35540,H,,1,,,,,35640,T,1,
,,,35541,H,1,,,,,,35641,T,,1
,,,35542,H,,1,,,,,35642,T,,1
,,,35543,H,,1,,,,,35643,T,,1
,,,35544,H,1,,,,,,35644,T,1,
,,,35545,H,,1,,,,,35645,T,,1
,,,35546,H,1,,,,,,35646,T,,1
,,,35547,H,1,,,,,,35647,T,,1
,,,35548,H,1,,,,,,35648,T,,1
,,,35549,H,1,,,,,,35649,T,,1
,,,35550,H,,1,,,,,35650,T,1,
,,,35551,H,1,,,,,,35651,T,1,
,,,35552,H,,1,,,,,35652,T,1,
,,,35553,H,1,,,,,,35653,T,,1
,,,35554,H,,1,,,,,35654,T,1,
,,,35555,H,1,,,,,,35655,T,1,
,,,35556,H,1,,,,,,35656,T,1,
,,,35557,H,1,,,,,,35657,T,,1
,,,35558,H,,1,,,,,35658,T,,1
,,,35559,H,,1,,,,,35659,T,,1
,,,35560,H,1,,,,,,35660,T,1,
,,,35561,H,,1,,,,,35661,T,,1
,,,35562,H,,1,,,,,35662,T,1,
,,,35563,H,1,,,,,,35663,T,,1
,,,35564,H,,1,,,,,35664,T,,1
,,,35565,H,,1,,,,,35665,T,1,
,,,35566,H,1,,,,,,35666,T,1,
,,,35567,H,,1,,,,,35667,T,,1
,,,35568,H,1,,,,,,35668,T,,1
,,,35569,H,,1,,,,,35669,T,1,
,,,35570,H,1,,,,,,35670,T,,1
,,,35571,H,,1,,,,,35671,T,1,
,,,35572,H,,1,,,,,35672,T,,1
,,,35573,H,,1,,,,,35673,T,,1
,,,35574,H,1,,,,,,35674,T,,1
,,,35575,H,,1,,,,,35675,T,,1
,,,35576,H,1,,,,,,35676,T,1,
,,,35577,H,,1,,,,,35677,T,,1
,,,35578,H,,1,,,,,35678,T,,1
,,,35579,H,1,,,,,,35679,T,,1
,,,35580,H,1,,,,,,35680,T,1,
,,,35581,H,1,,,,,,35681,T,,1
,,,35582,H,1,,,,,,35682,T,1,
,,,35583,H,1,,,,,,35683,T,,1
,,,35584,H,,1,,,,,35684,T,,1
,,,35585,H,1,,,,,,35685,T,,1
,,,35586,H,,1,,,,,35686,T,1,
,,,35587,H,1,,,,,,35687,T,1,
,,,35588,H,,1,,,,,35688,T,1,
,,,35589,H,,1,,,,,35689,T,1,
,,,35590,H,1,,,,,,35690,T,1,
,,,35591,H,1,,,,,,35691,T,,1
,,,35592,H,,1,,,,,35692,T,1,
,,,35593,H,1,,,,,,35693,T,1,
,,,35594,H,,1,,,,,35694,T,,1
,,,35595,H,,1,,,,,35695,T,,1
,,,35596,H,1,,,,,,35696,T,1,
,,,35597,H,,1,,,,,35697,T,,1
,,,35598,H,1,,,,,,35698,T,1,
,,,35599,H,,1,,,,,35699,T,,1
,,,35600,H,,1,,,,,35700,T,1,
Results,600 Start H,299,H,,,,,,,,,,,
,600 Start T,301,T,,,,,,,,,,,
03-May,Janet,9:19pm,35701,H,1,,,,Priscilla,9:31pm,35801,T,1,
,,,35702,H,,1,,,,,35802,T,1,
,,,35703,H,1,,,,,,35803,T,1,
,,,35704,H,1,,,,,,35804,T,1,
,,,35705,H,1,,,,,,35805,T,1,
,,,35706,H,1,,,,,,35806,T,1,
,,,35707,H,,1,,,,,35807,T,1,
,,,35708,H,1,,,,,,35808,T,1,
,,,35709,H,1,,,,,,35809,T,1,
,,,35710,H,,1,,,,,35810,T,1,
,,,35711,H,,1,,,,,35811,T,1,
,,,35712,H,,1,,,,,35812,T,,1
,,,35713,H,1,,,,,,35813,T,,1
,,,35714,H,,1,,,,,35814,T,,1
,,,35715,H,1,,,,,,35815,T,,1
,,,35716,H,,1,,,,,35816,T,,1
,,,35717,H,,1,,,,,35817,T,1,
,,,35718,H,1,,,,,,35818,T,,1
,,,35719,H,,1,,,,,35819,T,,1
,,,35720,H,1,,,,,,35820,T,1,
,,,35721,H,,1,,,,,35821,T,1,
,,,35722,H,1,,,,,,35822,T,,1
,,,35723,H,1,,,,,,35823,T,1,
,,,35724,H,1,,,,,,35824,T,1,
,,,35725,H,,1,,,,,35825,T,,1
,,,35726,H,,1,,,,,35826,T,,1
,,,35727,H,1,,,,,,35827,T,1,
,,,35728,H,,1,,,,,35828,T,,1
,,,35729,H,,1,,,,,35829,T,,1
,,,35730,H,,1,,,,,35830,T,,1
,,,35731,H,,1,,,,,35831,T,,1
,,,35732,H,1,,,,,,35832,T,1,
,,,35733,H,1,,,,,,35833,T,,1
,,,35734,H,1,,,,,,35834,T,1,
,,,35735,H,,1,,,,,35835,T,1,
,,,35736,H,1,,,,,,35836,T,,1
,,,35737,H,1,,,,,,35837,T,,1
,,,35738,H,,1,,,,,35838,T,1,
,,,35739,H,,1,,,,,35839,T,1,
,,,35740,H,,1,,,,,35840,T,,1
,,,35741,H,1,,,,,,35841,T,,1
,,,35742,H,1,,,,,,35842,T,,1
,,,35743,H,,1,,,,,35843,T,,1
,,,35744,H,1,,,,,,35844,T,1,
,,,35745,H,1,,,,,,35845,T,1,
,,,35746,H,,1,,,,,35846,T,,1
,,,35747,H,1,,,,,,35847,T,1,
,,,35748,H,1,,,,,,35848,T,1,
,,,35749,H,1,,,,,,35849,T,1,
,,,35750,H,,1,,,,,35850,T,1,
,,,35751,H,1,,,,,,35851,T,1,
,,,35752,H,,1,,,,,35852,T,,1
,,,35753,H,,1,,,,,35853,T,1,
,,,35754,H,1,,,,,,35854,T,,1
,,,35755,H,,1,,,,,35855,T,1,
,,,35756,H,,1,,,,,35856,T,,1
,,,35757,H,1,,,,,,35857,T,1,
,,,35758,H,1,,,,,,35858,T,,1
,,,35759,H,,1,,,,,35859,T,1,
,,,35760,H,1,,,,,,35860,T,1,
,,,35761,H,,1,,,,,35861,T,1,
,,,35762,H,,1,,,,,35862,T,,1
,,,35763,H,,1,,,,,35863,T,1,
,,,35764,H,1,,,,,,35864,T,1,
,,,35765,H,1,,,,,,35865,T,1,
,,,35766,H,,1,,,,,35866,T,,1
,,,35767,H,1,,,,,,35867,T,1,
,,,35768,H,1,,,,,,35868,T,,1
,,,35769,H,1,,,,,,35869,T,1,
,,,35770,H,1,,,,,,35870,T,,1
,,,35771,H,,1,,,,,35871,T,1,
,,,35772,H,,1,,,,,35872,T,1,
,,,35773,H,,1,,,,,35873,T,,1
,,,35774,H,1,,,,,,35874,T,,1
,,,35775,H,1,,,,,,35875,T,1,
,,,35776,H,,1,,,,,35876,T,,1
,,,35777,H,1,,,,,,35877,T,,1
,,,35778,H,,1,,,,,35878,T,,1
,,,35779,H,,1,,,,,35879,T,1,
,,,35780,H,,1,,,,,35880,T,1,
,,,35781,H,1,,,,,,35881,T,1,
,,,35782,H,,1,,,,,35882,T,1,
,,,35783,H,1,,,,,,35883,T,1,
,,,35784,H,1,,,,,,35884,T,,1
,,,35785,H,,1,,,,,35885,T,,1
,,,35786,H,,1,,,,,35886,T,1,
,,,35787,H,,1,,,,,35887,T,1,
,,,35788,H,,1,,,,,35888,T,1,
,,,35789,H,,1,,,,,35889,T,,1
,,,35790,H,,1,,,,,35890,T,,1
,,,35791,H,,1,,,,,35891,T,,1
,,,35792,H,,1,,,,,35892,T,,1
,,,35793,H,,1,,,,,35893,T,1,
,,,35794,H,1,,,,,,35894,T,1,
,,,35795,H,1,,,,,,35895,T,,1
,,,35796,H,1,,,,,,35896,T,1,
,,,35797,H,,1,,,,,35897,T,1,
,,,35798,H,1,,,,,,35898,T,1,
,,,35799,H,,1,,,,,35899,T,,1
,,,35800,H,,1,,,,,35900,T,,1
,,,,,,,,,,,,,,
,,9:41pm,35901,H,1,,,,,9:52pm,36001,T,,1
,,,35902,H,,1,,,,,36002,T,1,
,,,35903,H,1,,,,,,36003,T,1,
,,,35904,H,1,,,,,,36004,T,,1
,,,35905,H,,1,,,,,36005,T,1,
,,,35906,H,1,,,,,,36006,T,,1
,,,35907,H,1,,,,,,36007,T,,1
,,,35908,H,1,,,,,,36008,T,,1
,,,35909,H,1,,,,,,36009,T,,1
,,,35910,H,,1,,,,,36010,T,,1
,,,35911,H,,1,,,,,36011,T,1,
,,,35912,H,,1,,,,,36012,T,,1
,,,35913,H,1,,,,,,36013,T,1,
,,,35914,H,,1,,,,,36014,T,,1
,,,35915,H,1,,,,,,36015,T,,1
,,,35916,H,1,,,,,,36016,T,,1
,,,35917,H,1,,,,,,36017,T,1,
,,,35918,H,,1,,,,,36018,T,1,
,,,35919,H,,1,,,,,36019,T,,1
,,,35920,H,1,,,,,,36020,T,1,
,,,35921,H,,1,,,,,36021,T,1,
,,,35922,H,1,,,,,,36022,T,1,
,,,35923,H,1,,,,,,36023,T,1,
,,,35924,H,,1,,,,,36024,T,1,
,,,35925,H,,1,,,,,36025,T,1,
,,,35926,H,1,,,,,,36026,T,,1
,,,35927,H,,1,,,,,36027,T,1,
,,,35928,H,1,,,,,,36028,T,,1
,,,35929,H,,1,,,,,36029,T,1,
,,,35930,H,1,,,,,,36030,T,1,
,,,35931,H,1,,,,,,36031,T,,1
,,,35932,H,1,,,,,,36032,T,1,
,,,35933,H,,1,,,,,36033,T,,1
,,,35934,H,,1,,,,,36034,T,1,
,,,35935,H,,1,,,,,36035,T,1,
,,,35936,H,1,,,,,,36036,T,,1
,,,35937,H,,1,,,,,36037,T,1,
,,,35938,H,1,,,,,,36038,T,1,
,,,35939,H,1,,,,,,36039,T,1,
,,,35940,H,1,,,,,,36040,T,1,
,,,35941,H,1,,,,,,36041,T,,1
,,,35942,H,,1,,,,,36042,T,,1
,,,35943,H,1,,,,,,36043,T,,1
,,,35944,H,1,,,,,,36044,T,1,
,,,35945,H,,1,,,,,36045,T,1,
,,,35946,H,,1,,,,,36046,T,,1
,,,35947,H,,1,,,,,36047,T,1,
,,,35948,H,1,,,,,,36048,T,,1
,,,35949,H,,1,,,,,36049,T,,1
,,,35950,H,1,,,,,,36050,T,1,
,,,35951,H,1,,,,,,36051,T,,1
,,,35952,H,1,,,,,,36052,T,,1
,,,35953,H,1,,,,,,36053,T,1,
,,,35954,H,,1,,,,,36054,T,,1
,,,35955,H,1,,,,,,36055,T,1,
,,,35956,H,,1,,,,,36056,T,1,
,,,35957,H,1,,,,,,36057,T,,1
,,,35958,H,,1,,,,,36058,T,1,
,,,35959,H,1,,,,,,36059,T,1,
,,,35960,H,1,,,,,,36060,T,,1
,,,35961,H,,1,,,,,36061,T,1,
,,,35962,H,,1,,,,,36062,T,1,
,,,35963,H,1,,,,,,36063,T,1,
,,,35964,H,,1,,,,,36064,T,1,
,,,35965,H,1,,,,,,36065,T,1,
,,,35966,H,,1,,,,,36066,T,1,
,,,35967,H,,1,,,,,36067,T,,1
,,,35968,H,,1,,,,,36068,T,,1
,,,35969,H,1,,,,,,36069,T,,1
,,,35970,H,1,,,,,,36070,T,,1
,,,35971,H,1,,,,,,36071,T,1,
,,,35972,H,,1,,,,,36072,T,1,
,,,35973,H,1,,,,,,36073,T,1,
,,,35974,H,,1,,,,,36074,T,1,
,,,35975,H,1,,,,,,36075,T,,1
,,,35976,H,,1,,,,,36076,T,1,
,,,35977,H,,1,,,,,36077,T,1,
,,,35978,H,1,,,,,,36078,T,,1
,,,35979,H,1,,,,,,36079,T,1,
,,,35980,H,1,,,,,,36080,T,,1
,,,35981,H,,1,,,,,36081,T,1,
,,,35982,H,,1,,,,,36082,T,1,
,,,35983,H,,1,,,,,36083,T,,1
,,,35984,H,1,,,,,,36084,T,,1
,,,35985,H,,1,,,,,36085,T,1,
,,,35986,H,1,,,,,,36086,T,1,
,,,35987,H,,1,,,,,36087,T,,1
,,,35988,H,,1,,,,,36088,T,1,
,,,35989,H,,1,,,,,36089,T,,1
,,,35990,H,,1,,,,,36090,T,,1
,,,35991,H,1,,,,,,36091,T,,1
,,,35992,H,,1,,,,,36092,T,,1
,,,35993,H,,1,,,,,36093,T,1,
,,,35994,H,1,,,,,,36094,T,,1
,,,35995,H,1,,,,,,36095,T,,1
,,,35996,H,1,,,,,,36096,T,1,
,,,35997,H,1,,,,,,36097,T,,1
,,,35998,H,,1,,,,,36098,T,,1
,,,35999,H,,1,,,,,36099,T,1,
,,,36000,H,1,,,,,,36100,T,1,
,,,,,,,,,,,,,,
,,10:03pm,36101,H,,1,,,,10;15pm,36201,T,1,
,,,36102,H,,1,,,,,36202,T,,1
,,,36103,H,,1,,,,,36203,T,1,
,,,36104,H,,1,,,,,36204,T,,1
,,,36105,H,1,,,,,,36205,T,,1
,,,36106,H,,1,,,,,36206,T,1,
,,,36107,H,,1,,,,,36207,T,1,
,,,36108,H,1,,,,,,36208,T,1,
,,,36109,H,,1,,,,,36209,T,,1
,,,36110,H,,1,,,,,36210,T,,1
,,,36111,H,1,,,,,,36211,T,1,
,,,36112,H,1,,,,,,36212,T,1,
,,,36113,H,,1,,,,,36213,T,,1
,,,36114,H,1,,,,,,36214,T,,1
,,,36115,H,,1,,,,,36215,T,1,
,,,36116,H,1,,,,,,36216,T,,1
,,,36117,H,1,,,,,,36217,T,,1
,,,36118,H,1,,,,,,36218,T,,1
,,,36119,H,1,,,,,,36219,T,,1
,,,36120,H,1,,,,,,36220,T,1,
,,,36121,H,1,,,,,,36221,T,1,
,,,36122,H,1,,,,,,36222,T,1,
,,,36123,H,,1,,,,,36223,T,,1
,,,36124,H,1,,,,,,36224,T,,1
,,,36125,H,,1,,,,,36225,T,1,
,,,36126,H,1,,,,,,36226,T,,1
,,,36127,H,1,,,,,,36227,T,1,
,,,36128,H,1,,,,,,36228,T,,1
,,,36129,H,,1,,,,,36229,T,1,
,,,36130,H,,1,,,,,36230,T,,1
,,,36131,H,1,,,,,,36231,T,,1
,,,36132,H,1,,,,,,36232,T,1,
,,,36133,H,,1,,,,,36233,T,1,
,,,36134,H,,1,,,,,36234,T,1,
,,,36135,H,,1,,,,,36235,T,,1
,,,36136,H,1,,,,,,36236,T,,1
,,,36137,H,1,,,,,,36237,T,1,
,,,36138,H,1,,,,,,36238,T,1,
,,,36139,H,1,,,,,,36239,T,1,
,,,36140,H,,1,,,,,36240,T,1,
,,,36141,H,,1,,,,,36241,T,,1
,,,36142,H,1,,,,,,36242,T,1,
,,,36143,H,1,,,,,,36243,T,1,
,,,36144,H,1,,,,,,36244,T,,1
,,,36145,H,,1,,,,,36245,T,1,
,,,36146,H,1,,,,,,36246,T,,1
,,,36147,H,1,,,,,,36247,T,,1
,,,36148,H,,1,,,,,36248,T,1,
,,,36149,H,1,,,,,,36249,T,1,
,,,36150,H,1,,,,,,36250,T,1,
,,,36151,H,1,,,,,,36251,T,1,
,,,36152,H,1,,,,,,36252,T,1,
,,,36153,H,,1,,,,,36253,T,,1
,,,36154,H,1,,,,,,36254,T,1,
,,,36155,H,,1,,,,,36255,T,1,
,,,36156,H,,1,,,,,36256,T,1,
,,,36157,H,,1,,,,,36257,T,1,
,,,36158,H,,1,,,,,36258,T,1,
,,,36159,H,,1,,,,,36259,T,1,
,,,36160,H,,1,,,,,36260,T,1,
,,,36161,H,1,,,,,,36261,T,1,
,,,36162,H,,1,,,,,36262,T,1,
,,,36163,H,,1,,,,,36263,T,1,
,,,36164,H,,1,,,,,36264,T,1,
,,,36165,H,1,,,,,,36265,T,,1
,,,36166,H,,1,,,,,36266,T,1,
,,,36167,H,1,,,,,,36267,T,1,
,,,36168,H,1,,,,,,36268,T,,1
,,,36169,H,,1,,,,,36269,T,1,
,,,36170,H,1,,,,,,36270,T,,1
,,,36171,H,1,,,,,,36271,T,,1
,,,36172,H,,1,,,,,36272,T,,1
,,,36173,H,1,,,,,,36273,T,,1
,,,36174,H,,1,,,,,36274,T,,1
,,,36175,H,,1,,,,,36275,T,,1
,,,36176,H,1,,,,,,36276,T,1,
,,,36177,H,,1,,,,,36277,T,1,
,,,36178,H,1,,,,,,36278,T,1,
,,,36179,H,,1,,,,,36279,T,1,
,,,36180,H,1,,,,,,36280,T,,1
,,,36181,H,,1,,,,,36281,T,,1
,,,36182,H,,1,,,,,36282,T,,1
,,,36183,H,,1,,,,,36283,T,,1
,,,36184,H,1,,,,,,36284,T,,1
,,,36185,H,,1,,,,,36285,T,,1
,,,36186,H,1,,,,,,36286,T,,1
,,,36187,H,,1,,,,,36287,T,1,
,,,36188,H,1,,,,,,36288,T,1,
,,,36189,H,,1,,,,,36289,T,1,
,,,36190,H,1,,,,,,36290,T,,1
,,,36191,H,,1,,,,,36291,T,,1
,,,36192,H,1,,,,,,36292,T,,1
,,,36193,H,,1,,,,,36293,T,,1
,,,36194,H,,1,,,,,36294,T,1,
,,,36195,H,1,,,,,,36295,T,1,
,,,36196,H,,1,,,,,36296,T,1,
,,,36197,H,1,,,,,,36297,T,1,
,,,36198,H,,1,,,,,36298,T,1,
,,,36199,H,1,,,,,,36299,T,1,
,,,36200,H,,1,,,,,36300,T,,1
,,,,,,,,,,,,,,
05-May,Janet,8:33pm,36301,H,1,,,,,8:43pm,36401,T,1,
,,,36302,H,1,,,,,,36402,T,,1
,,,36303,H,,1,,,,,36403,T,1,
,,,36304,H,,1,,,,,36404,T,,1
,,,36305,H,,1,,,,,36405,T,,1
,,,36306,H,,1,,,,,36406,T,,1
,,,36307,H,1,,,,,,36407,T,,1
,,,36308,H,1,,,,,,36408,T,1,
,,,36309,H,,1,,,,,36409,T,,1
,,,36310,H,1,,,,,,36410,T,1,
,,,36311,H,1,,,,,,36411,T,1,
,,,36312,H,,1,,,,,36412,T,,1
,,,36313,H,,1,,,,,36413,T,1,
,,,36314,H,,1,,,,,36414,T,,1
,,,36315,H,1,,,,,,36415,T,1,
,,,36316,H,,1,,,,,36416,T,1,
,,,36317,H,1,,,,,,36417,T,,1
,,,36318,H,1,,,,,,36418,T,,1
,,,36319,H,,1,,,,,36419,T,1,
,,,36320,H,,1,,,,,36420,T,1,
,,,36321,H,1,,,,,,36421,T,,1
,,,36322,H,,1,,,,,36422,T,,1
,,,36323,H,,1,,,,,36423,T,1,
,,,36324,H,1,,,,,,36424,T,,1
,,,36325,H,1,,,,,,36425,T,,1
,,,36326,H,,1,,,,,36426,T,,1
,,,36327,H,,1,,,,,36427,T,,1
,,,36328,H,1,,,,,,36428,T,1,
,,,36329,H,,1,,,,,36429,T,1,
,,,36330,H,,1,,,,,36430,T,,1
,,,36331,H,,1,,,,,36431,T,1,
,,,36332,H,1,,,,,,36432,T,1,
,,,36333,H,1,,,,,,36433,T,,1
,,,36334,H,,1,,,,,36434,T,,1
,,,36335,H,1,,,,,,36435,T,1,
,,,36336,H,,1,,,,,36436,T,,1
,,,36337,H,1,,,,,,36437,T,1,
,,,36338,H,,1,,,,,36438,T,,1
,,,36339,H,1,,,,,,36439,T,,1
,,,36340,H,1,,,,,,36440,T,1,
,,,36341,H,,1,,,,,36441,T,,1
,,,36342,H,,1,,,,,36442,T,1,
,,,36343,H,1,,,,,,36443,T,,1
,,,36344,H,,1,,,,,36444,T,,1
,,,36345,H,1,,,,,,36445,T,1,
,,,36346,H,,1,,,,,36446,T,1,
,,,36347,H,,1,,,,,36447,T,,1
,,,36348,H,1,,,,,,36448,T,,1
,,,36349,H,,1,,,,,36449,T,1,
,,,36350,H,,1,,,,,36450,T,,1
,,,36351,H,,1,,,,,36451,T,,1
,,,36352,H,,1,,,,,36452,T,1,
,,,36353,H,,1,,,,,36453,T,,1
,,,36354,H,,1,,,,,36454,T,,1
,,,36355,H,1,,,,,,36455,T,,1
,,,36356,H,1,,,,,,36456,T,1,
,,,36357,H,1,,,,,,36457,T,,1
,,,36358,H,,1,,,,,36458,T,,1
,,,36359,H,1,,,,,,36459,T,,1
,,,36360,H,1,,,,,,36460,T,1,
,,,36361,H,1,,,,,,36461,T,1,
,,,36362,H,,1,,,,,36462,T,1,
,,,36363,H,1,,,,,,36463,T,,1
,,,36364,H,1,,,,,,36464,T,,1
,,,36365,H,1,,,,,,36465,T,1,
,,,36366,H,1,,,,,,36466,T,1,
,,,36367,H,,1,,,,,36467,T,,1
,,,36368,H,,1,,,,,36468,T,1,
,,,36369,H,1,,,,,,36469,T,,1
,,,36370,H,1,,,,,,36470,T,1,
,,,36371,H,,1,,,,,36471,T,1,
,,,36372,H,1,,,,,,36472,T,,1
,,,36373,H,,1,,,,,36473,T,,1
,,,36374,H,,1,,,,,36474,T,1,
,,,36375,H,,1,,,,,36475,T,,1
,,,36376,H,1,,,,,,36476,T,,1
,,,36377,H,,1,,,,,36477,T,1,
,,,36378,H,1,,,,,,36478,T,1,
,,,36379,H,,1,,,,,36479,T,1,
,,,36380,H,,1,,,,,36480,T,1,
,,,36381,H,1,,,,,,36481,T,1,
,,,36382,H,,1,,,,,36482,T,1,
,,,36383,H,1,,,,,,36483,T,,1
,,,36384,H,1,,,,,,36484,T,1,
,,,36385,H,,1,,,,,36485,T,,1
,,,36386,H,1,,,,,,36486,T,,1
,,,36387,H,,1,,,,,36487,T,1,
,,,36388,H,,1,,,,,36488,T,1,
,,,36389,H,,1,,,,,36489,T,1,
,,,36390,H,,1,,,,,36490,T,1,
,,,36391,H,,1,,,,,36491,T,1,
,,,36392,H,,1,,,,,36492,T,,1
,,,36393,H,1,,,,,,36493,T,,1
,,,36394,H,,1,,,,,36494,T,,1
,,,36395,H,,1,,,,,36495,T,,1
,,,36396,H,,1,,,,,36496,T,1,
,,,36397,H,1,,,,,,36497,T,1,
,,,36398,H,,1,,,,,36498,T,1,
,,,36399,H,,1,,,,,36499,T,,1
,,,36400,H,1,,,,,,36500,T,1,
,,,,,,,,,,,,,,
,,8:52pm,36501,H,1,,,,,9:02pm,36601,T,1,
,,,36502,H,,1,,,,,36602,T,1,
,,,36503,H,1,,,,,,36603,T,,1
,,,36504,H,1,,,,,,36604,T,,1
,,,36505,H,1,,,,,,36605,T,,1
,,,36506,H,,1,,,,,36606,T,,1
,,,36507,H,,1,,,,,36607,T,1,
,,,36508,H,1,,,,,,36608,T,1,
,,,36509,H,1,,,,,,36609,T,1,
,,,36510,H,1,,,,,,36610,T,1,
,,,36511,H,,1,,,,,36611,T,,1
,,,36512,H,,1,,,,,36612,T,,1
,,,36513,H,1,,,,,,36613,T,,1
,,,36514,H,1,,,,,,36614,T,,1
,,,36515,H,,1,,,,,36615,T,1,
,,,36516,H,1,,,,,,36616,T,,1
,,,36517,H,,1,,,,,36617,T,1,
,,,36518,H,,1,,,,,36618,T,1,
,,,36519,H,1,,,,,,36619,T,,1
,,,36520,H,,1,,,,,36620,T,1,
,,,36521,H,,1,,,,,36621,T,,1
,,,36522,H,,1,,,,,36622,T,,1
,,,36523,H,1,,,,,,36623,T,1,
,,,36524,H,1,,,,,,36624,T,,1
,,,36525,H,1,,,,,,36625,T,1,
,,,36526,H,,1,,,,,36626,T,,1
,,,36527,H,1,,,,,,36627,T,1,
,,,36528,H,1,,,,,,36628,T,1,
,,,36529,H,,1,,,,,36629,T,,1
,,,36530,H,1,,,,,,36630,T,1,
,,,36531,H,,1,,,,,36631,T,1,
,,,36532,H,1,,,,,,36632,T,,1
,,,36533,H,,1,,,,,36633,T,1,
,,,36534,H,,1,,,,,36634,T,,1
,,,36535,H,,1,,,,,36635,T,1,
,,,36536,H,1,,,,,,36636,T,1,
,,,36537,H,,1,,,,,36637,T,,1
,,,36538,H,,1,,,,,36638,T,,1
,,,36539,H,1,,,,,,36639,T,,1
,,,36540,H,,1,,,,,36640,T,1,
,,,36541,H,,1,,,,,36641,T,,1
,,,36542,H,,1,,,,,36642,T,,1
,,,36543,H,1,,,,,,36643,T,,1
,,,36544,H,1,,,,,,36644,T,1,
,,,36545,H,1,,,,,,36645,T,,1
,,,36546,H,1,,,,,,36646,T,,1
,,,36547,H,,1,,,,,36647,T,,1
,,,36548,H,,1,,,,,36648,T,1,
,,,36549,H,,1,,,,,36649,T,1,
,,,36550,H,,1,,,,,36650,T,,1
,,,36551,H,1,,,,,,36651,T,1,
,,,36552,H,1,,,,,,36652,T,1,
,,,36553,H,,1,,,,,36653,T,,1
,,,36554,H,,1,,,,,36654,T,,1
,,,36555,H,1,,,,,,36655,T,,1
,,,36556,H,1,,,,,,36656,T,,1
,,,36557,H,1,,,,,,36657,T,,1
,,,36558,H,,1,,,,,36658,T,1,
,,,36559,H,,1,,,,,36659,T,,1
,,,36560,H,1,,,,,,36660,T,1,
,,,36561,H,,1,,,,,36661,T,,1
,,,36562,H,1,,,,,,36662,T,,1
,,,36563,H,1,,,,,,36663,T,,1
,,,36564,H,,1,,,,,36664,T,1,
,,,36565,H,1,,,,,,36665,T,,1
,,,36566,H,1,,,,,,36666,T,1,
,,,36567,H,1,,,,,,36667,T,1,
,,,36568,H,,1,,,,,36668,T,1,
,,,36569,H,,1,,,,,36669,T,,1
,,,36570,H,,1,,,,,36670,T,,1
,,,36571,H,,1,,,,,36671,T,1,
,,,36572,H,1,,,,,,36672,T,,1
,,,36573,H,,1,,,,,36673,T,1,
,,,36574,H,,1,,,,,36674,T,,1
,,,36575,H,1,,,,,,36675,T,,1
,,,36576,H,1,,,,,,36676,T,1,
,,,36577,H,,1,,,,,36677,T,,1
,,,36578,H,1,,,,,,36678,T,,1
,,,36579,H,1,,,,,,36679,T,1,
,,,36580,H,,1,,,,,36680,T,,1
,,,36581,H,1,,,,,,36681,T,1,
,,,36582,H,,1,,,,,36682,T,,1
,,,36583,H,1,,,,,,36683,T,1,
,,,36584,H,1,,,,,,36684,T,1,
,,,36585,H,1,,,,,,36685,T,,1
,,,36586,H,,1,,,,,36686,T,,1
,,,36587,H,1,,,,,,36687,T,,1
,,,36588,H,1,,,,,,36688,T,1,
,,,36589,H,,1,,,,,36689,T,1,
,,,36590,H,,1,,,,,36690,T,,1
,,,36591,H,1,,,,,,36691,T,,1
,,,36592,H,,1,,,,,36692,T,1,
,,,36593,H,,1,,,,,36693,T,1,
,,,36594,H,,1,,,,,36694,T,1,
,,,36595,H,,1,,,,,36695,T,1,
,,,36596,H,1,,,,,,36696,T,,1
,,,36597,H,,1,,,,,36697,T,,1
,,,36598,H,,1,,,,,36698,T,,1
,,,36599,H,,1,,,,,36699,T,,1
,,,36600,H,,1,,,,,36700,T,1,
,,,,,,,,,,,,,,
,,9:12pm,36701,H,,1,,,,9:25pm,36801,T,1,
,,,36702,H,,1,,,,,36802,T,1,
,,,36703,H,1,,,,,,36803,T,,1
,,,36704,H,1,,,,,,36804,T,1,
,,,36705,H,1,,,,,,36805,T,,1
,,,36706,H,1,,,,,,36806,T,1,
,,,36707,H,,1,,,,,36807,T,,1
,,,36708,H,1,,,,,,36808,T,,1
,,,36709,H,,1,,,,,36809,T,1,
,,,36710,H,1,,,,,,36810,T,1,
